file_id,transcription,duration
168-129245-0013,HE OPENED HIS BOOK NO TAX SAID HE WHEREVER I LOOK THEN THEY FINED THE GLUG WITH THE PROMINENT EARS FOR BEING OLD FASHIONED BY SEVERAL YEARS AND THE OGS WENT HOME WITH THE STONES FULL STEAM DID YOU NOTICE THE SCHEME,15.33
168-129245-0014,NOR YET DID THE GLUGS IN THEIR DREAMIEST DREAMS,4.635
168-129245-0015,WITH BUTTONS AND HOOKS AND MEDICAL BOOKS AND ROTARY ENGINES AND RUM LARGE CASES WITH LABELS OCCASIONAL TABLES HAIR TONIC AND FIDDLES AND PHONES AND THE GLUGS WHILE COPNCEALING THEIR JOY IN THE DEALING PAID PROMPTLY IN NOTHING BUT STONES,14.315
168-129245-0016,WHY IT WAS SCREAMINGLY LAUGHABLE SEEMINGLY ASKING FOR NOTHING BUT STONES AND THE KING SAID HAW AND THE QUEEN SAID OH OUR DRAWING ROOM NOW IS A HEAVENLY SHOW OF LARGE OVERMANTELS AND WHATNOTS AND CHAIRS,13.47
168-129245-0017,AND A STATUE OF SPLOSH AT THE HEAD OF THE STAIRS BUT A GLUG STOOD UP WITH A CAST IN HIS EYE AND HE SAID FAR TOO MANY BAUBLES WE BUY WITH ALL THE GOSH FACTORIES CLOSING THEIR DOORS AND IMPORTERS WAREHOUSES LINING OUR SHORES,13.77
168-129245-0018,BUT THE GLUGS CRIED DOWN WITH SUCH MEDDLESOME FOOLS WHAT DID OUR GRANDPAS LAY DOWN IN THEIR RULES AND THE KNIGHT SIR STODGE HE OPENED HIS BOOK TO CHEAPNESS HE SAID WAS THE ROAD THEY TOOK,12.52
168-129245-0019,THEN EVERY GLUG WHO WAS NOT TOO FAT TURNED SEVENTEEN HANDSPRINGS AND JUMPED ON HIS HAT THEY FINED THE GLUG WITH THE CAST IN HIS EYE FOR LOOKING BOTH WAYS WHICH HE DID NOT DENY AND FOR HAVING NO VISIBLE PRECEDENT WHICH IS A CRIME IN THE POOR AND A FAULT IN THE RICH,15.625
168-129245-0020,SO THE GLUGS CONTINUED WITH GREED AND GLEE TO BUY CHEAP CLOTHING AND PILLS AND TEA TILL EVERY GLUG IN THE LAND OF GOSH OWNED THREE CLEAN SHIRTS AND A FOURTH IN THE WASH BUT THEY ALL GREW IDLE AND FOND OF EASE AND EASY TO SWINDLE AND HARD TO PLEASE,15.555
168-129245-0021,AND THE VOICE OF JOI WAS A LONELY VOICE WHEN HE RAILED AT GOSH FOR ITS FOOLISH CHOICE BUT THE GREAT KING GRINNED AND THE GOOD QUEEN GUSHED AS THE GOODS OF THE OGS WERE MADLY RUSHED AND THE KNIGHT SIR STODGE WITH A WAVE OF HIS HAND,15.565
168-129245-0022,DECLARED IT A HAPPY AND PROSPEROUS LAND,3.73
168-129245-0023,FOUR SYM THE SON OF JOI NOW JOI THE REBEL HE HAD A SON IN FAR FAR GOSH WHERE THE TALL TREES WAVE SAID JOI,10.735
168-129245-0024,TO SPURN THE LAW OF THE KNIGHT SIR STODGE AND END THE RULE OF THE GREAT KING SPLOSH WHO SHALL WARN THE GLUGS OF THEIR CRAFTY DODGE AND AT LAST BRING PEACE SWEET PEACE TO GOSH,11.065
168-129245-0025,THE GLUGS SHALL KNOW WHAT THE WILD THINGS KNOW SAID HE WHEREVER THE BROAD FIELDS SMILE THEY SHALL WALK WITH CLEAN MINDS FREE OF GUILE THEY SHALL SCOFF ALOUD AT THE CALL OF GREED AND TURN TO THEIR LABOURS AND NEVER HEED,13.7
168-129245-0026,AND THERE CAME TO THE WONDERING MIND OF HIM LONG THOUGHTS OF THE RIDDLE THAT VEXES YOUTH AND FATHER HE SAID IN THE MART'S LOUD DIN IS THERE AUGHT OF PLEASURE DO SOME FIND JOY BUT HIS FATHER TILTED THE BEARDLESS CHIN,13.81
168-129245-0027,AND LOOKED IN THE EYES OF THE QUESTING BOY SAID HE WHENEVER THE FIELDS ARE GREEN LIE STILL WHERE THE WILD ROSE FASHIONS A SCREEN,9.44
168-129245-0028,AND KNOW WHAT THEY PROFIT WHO TRADE WITH HATE SAID HE WHENEVER THE GREAT SKIES SPREAD IN THE BECKONING VASTNESS OVERHEAD A TENT FOR THE BLUE WREN BUILDING A NEST THEN DOWN IN THE HEART OF YOU LEARN WHAT'S BEST,14.81
168-129245-0029,AND THERE CAME TO SYM AS HE WALKED AFIELD DEEP THOUGHTS OF THE WORLD AND THE FOLK OF GOSH,5.2
168-129245-0030,IS IT MEET HE ASKED THAT A SOUL SHOULD CRAWL TO A PURPLE ROBE OR A GILDED CHAIR,5.535
168-129245-0031,AND STOOPED TO A ROSE BUSH FLOWERING THERE SAID HE WHENEVER A BURSTING BLOOM LOOKS UP TO THE SUN MAY A SOUL FIND ROOM FOR A MEASURE OF AWE AT THE WONDROUS BIRTH OF ONE MORE TREASURE TO THIS GLAD EARTH SAID HE,15.275
168-129245-0032,WHENEVER A DEWDROP CLINGS TO A GOSSAMER THREAD AND GLITTERS AND SWINGS DEEP IN HUMILITY BOW YOUR HEAD TO A THING FOR A BLUNDERING RNORTAL'S DREAD AND THERE CAME TO SYM IN HIS LATER YOUTH WITH THE FIRST CLEAR GLANCE IN THE FACE OF GUILE,15.37
168-129245-0033,THIRST FOR KNOWLEDGE AND THOUGHTS OF TRUTH OF GILDED BAUBLES AND THINGS WORTH WHILE AND HE SAID THERE IS MUCH THAT A GLUG SHOULD KNOW BUT HIS MIND IS CLOUDED HIS YEARS ARE FEW,10.325
168-129245-0034,SAID HE WHENEVER THE WEST WIND STIRS AND BIRDS IN FEATHERS AND BEASTS IN FURS STEAL OUT TO DANCE IN THE GLADE LIE STILL,8.175
168-129245-0035,KNOW OF THEIR FOLLY WHO FEAR TO DIE NEW INTEREST CAME TO THE MIND OF SYM AS MIDST HIS FELLOWS HE LIVED AND TOILED BUT THE WAYS OF THE GLUG FOLK PUZZLED HIM FOR SOME WON HONOUR WHILE SOME WERE FOILED,13.47
168-129245-0036,YET ALL WERE FILLED WITH A VAGUE UNREST AS THEY CLIMBED THEIR TREES IN AN ENDLESS SEARCH BUT JOI THE FATHER HE MOCKED THEIR QUEST WHEN HE MARKED A GLUG ON HIS HARD WON PERCH SAID HE,12.115
168-129245-0037,WHENEVER THESE TALES ARE HEARD OF THE FEASIBLE DOG OR THE GUFFER BIRD THEN LAUGH AND LAUGH TILL THE FAT TEARS ROLL TO THE ROOTS OF THE JOY BUSH DEEP IN YOUR SOUL WHEN YOU SEE THEM SQUAT ON THE TREE TOPS HIGH SCANNING FOR EVER THAT HEEDLESS SKY,15.295
168-129245-0038,LIE FLAT ON YOUR BACK ON THE GOOD GREEN EARTH AND ROAR TILL THE GREAT VAULT ECHOES YOUR MIRTH AS HE WALKED IN THE CITY TO SYM THERE CAME SOUNDS ENVENOMED WITH FEAR AND HATE,12.73
168-129245-0039,SHOUTS OF ANGER AND WORDS OF SHAME AS GLUG BLAMED GLUG FOR HIS WOEFUL STATE THIS BLAME SAID SYM IS IT MORTAL'S RIGHT TO BLAME HIS FELLOW FOR AUGHT HE BE,11.195
168-129245-0040,DO WE BLAME THE NIGHT WHEN DARKNESS GATHERS AND NONE CAN SEE SAID HE WHENEVER THERE SPRINGS FROM EARTH A PLANT ALL CROOKED AND MARRED AT BIRTH SHALL WE UNLEARNED IN THE GARDENER'S SCHEME BLAME PLANT OR EARTH FOR THE FAULTS THAT SEEM,16.405
168-129245-0041,SAID HE WHENEVER YOUR WONDERING EYES LOOK OUT ON THE GLORY OF EARTH AND SKIES SHALL YOU MID THE BLESSING OF FIELDS A BLOOM FLING BLAME AT THE BLIND MAN PRISONED IN GLOOM SO JOI HAD A SON,14.595
168-129245-0042,AND HIS NAME WAS SYM FAR FROM THE KEN OF THE GREAT KING SPLOSH AND SMALL WAS THE GLUGS REGARD OF HIM MOONING ALONG IN THE STREETS OF GOSH,9.145
168-129246-0000,IN HIS VEINS RAN BLOOD OF THAT STUPID RACE OF DOCILE FOLK WHO INHABIT THE PLACE CALLED GOSH SAD GOSH WHERE THE TALL TREES SIGH,8.875
168-129246-0001,GODS OF THE GLOAMING WHO RIDE ON THE BREEZE STOOPING TO HEAFTEN THE BIRDS AND THE TREES BUT EACH DULL GLUG SITS DOWN BY HIS DOOR AND MUTTERS TIS WINDY AND NOTHING MORE LIKE THE LONG DEAD GLUGS IN THE DAYS OF YORE,14.585
168-129246-0002,BUT FOLK NOT PREJUDICED SAW THE GLUG AS HIS NURSE REMARKED IN THE CUT OF HIS MUG FOR HE HAD THEIR HAIR AND HE HAD THEIR EYES AND THE GLUG EXPRESSION OF PAINED SURPRISE AND THEIR PREDILECTION FOR PUMPKIN PIES,14.465
168-129246-0003,AND HIS PARENTS CLAIMS WERE A DEAL DENIED BY HIS MAIDEN AUNT ON HIS MOTHER'S SIDE,5.105
168-129246-0004,PARENTAL BLITHER SHE SAID QUITE FLAT HE'S AN AVERAGE GLUG AND HE'S RED AND FAT AND EXCEEDINGLY FAT AND RED AT THAT BUT THE FATHER JOI WHEN HE GAZED ON SYM DREAMED GREAT AND WONDERFUL THINGS FOR HIM,13.76
168-129246-0005,SAID HE IF THE MIND OF A GLUG COULD WAKE THEN OH WHAT A WONDERFUL GLUG HE'D MAKE WE SHALL TEACH THIS LADDIE TO PLAY LIFE'S GAME WITH A DIFFERENT MIND AND A DEFINITE AIM A GLUG IN APPEARANCE YET NOT THE SAME,14.115
168-129246-0006,BUT THE PRACTICAL AUNT SAID FUDGE YOU FOOL WE'LL PACK UP HIS DINNER AND SEND HIM TO SCHOOL HE SHALL LEARN ABOUT TWO TIMES AND PARSING AND CAPES AND HOW TO MAKE MONEY WITH INCHES ON TAPES WE'LL APPRENTICE HIM THEN TO THE DRAPERY TRADE,12.88
168-129246-0007,WHERE I'VE HEARD IT REPORTED LARGE PROFITS ARE MADE BESIDES HE CAN SELL US CHEAP BUTTONS AND BRAID SO POOR YOUNG SYM HE WAS SENT TO SCHOOL WHERE THE FIRST THING TAUGHT IS THE GOLDEN RULE DO UNTO OTHERS THE TEACHER SAID,14.505
168-129246-0008,THEN SUDDENLY STOPPED AND SCRATCHED HIS HEAD YOU MAY LOOK UP THE REST IN A BOOK SAID HE AT PRESENT IT DOESN'T OCCUR TO ME BUT DO IT WHATEVER IT HAPPENS TO BE AND NOW SAID THE TEACHER THE DAY'S TASK BRINGS CONSIDERATION OF PRACTICAL THINGS,15.39
168-129246-0009,IF A MAN MAKES A PROFIT OF FIFTEEN POUNDS ON ONE WEEK'S TAKINGS FROM TWO MILK ROUNDS HOW MANY AND SYM WENT DREAMING AWAY TO THE SUNLIT LANDS WHERE THE FIELD MICE PLAY,10.07
168-129246-0010,HE WALKED IN THE WELCOMING FIELDS ALONE WHILE FROM FAR FAR AWAY CAME THE PEDAGOGUE'S DRONE IF A MAN MAKES MULTIPLY ABSTRACT NOUNS FROM B TAKE POPULATION OF TOWNS,14.08
168-129246-0011,RODS POLES OR PERCHES DERIVED FROM GREEK OH THE HAWTHORN BUDS CAME OUT THIS WEEK AND ROBINS ARE NESTING DOWN BY THE CREEK SO SYM WAS HEAD OF HIS CLASS NOT ONCE AND HIS AUNT REPEATEDLY DUBBED HIM DUNCE BUT,15.63
168-129246-0012,GIVE HIM A CHANCE SAID HIS FATHER JOI HIS HEAD IS ABNORMALLY LARGE FOR A BOY BUT HIS AUNT SAID PIFFIE IT'S CRAMMED WITH BOSH WHY HE DON'T KNOW THE RIVERS AND MOUNTAINS OF GOSH NOR THE NAMES OF THE NEPHEWS OF GOOD KING SPLOSH IN GOSH,16.125
168-129246-0013,AND COPIES HIS WASHING BILL INTO A BOOK,2.24
168-129246-0014,AH HE'S GETTING SENSE SAY THE ELDERLY FOLK BUT SYM,4.055
168-129246-0015,SAID HIS AUNT LAWK A MUSSY WHAT'S WRONG WITH THE LAD HE ROMPS WITH THE PUPPIES AND TALKS TO THE ANTS AND KEEPS HIS LOOSE CHANGE IN HIS SECOND BEST PANTS AND STUMBLES ALL OVER MY CAULIFLOWER PLANTS THERE IS WISDOM IN THAT LAUGHED THE FATHER JOI,14.615
168-129246-0016,BUT THE AUNT SAID TOITY AND DRAT THE BOY HE SHALL PLAY SAID THE FATHER SOME NOBLE PART WHO KNOWS BUT IT MAY BE IN LETTERS OR ART TIS A DIGNIFIED BUSINESS TO MAKE FOLK THINK BUT THE AUNT CRIED WHAT GO MESSING WITH INK AND SMEAR ALL HIS FINGERS AND TAKE TO DRINK,16.82
168-129246-0017,PAINT HUSSIES AND COWS AND END IN THE CLINK SO THE ARGUMENT RAN BUT ONE BRIGHT SPRING DAY SYM SETTLED IT ALL IN HIS OWN STRANGE WAY TIS A TRAMP HE ANNOUNCED I'VE DECIDED TO BE AND I START NEXT MONDAY AT TWENTY TO THREE,16.42
168-129246-0018,WHEN THE AUNT RECOVERED SHE SCREAMED A TRAMP A LOW LIVED PILFERING IDLE SCAMP WHO STEALS PEOPLE'S WASHING AND SLEEPS IN THE DAMP SHARP TO THE HOUR SYM WAS READY AND DRESSED YOUNG BIRDS SIGHED THE FATHER MUST GO FROM THE NEST,14.02
168-129246-0019,WHEN THE GREEN MOSS COVERS THOSE STONES YOU TREAD WHEN THE GREEN GRASS WHISPERS ABOVE MY HEAD MARK WELL WHEREVER YOUR PATH MAY TURN THEY HAVE REACHED THE VALLEY OF PEACE WHO LEARN THAT WISE HEARTS CHERISH WHAT FOOLS MAY SPURN,14.07
168-129246-0020,SO SYM WENT OFF AND A YEAR RAN BY AND THE FATHER SAID WITH A SMILE MASKED SIGH IT IS MEET THAT THE YOUNG SHOULD LEAVE THE NEST SAID THE AUNT DON'T SPILL THAT SOUP ON YOUR VEST,11.645
168-129246-0021,BUT UNDER A HEDGE BY A FLOWERING PEACH A YOUTH WITH A LITTLE BLUE WREN HELD SPEECH WITH HIS BACK TO A TREE AND HIS FEET IN THE GRASS,8.92
168-129246-0022,NOW TEACH ME LITTLE BLUE WREN SAID HE TIS YOU CAN UNRAVEL THIS RIDDLE FOR ME I AM MAZED BY THE GIFTS OF THIS KINDLY EARTH WHICH OF THEM ALL HAS THE GREATEST WORTH HE FLIRTED HIS TAIL AS HE ANSWERED THEN,14.2
168-129246-0023,WHY SUNLIGHT AND WORMS SAID THE LITTLE BLUE WREN SIX THE END OF JOI THEY CLIMBED THE TREES,11.285
168-129246-0024,THIS CLIMBING HABIT WAS OLD SO OLD THAT EVEN THE CHEESES COULD NOT HAVE TOLD WHEN THE PAST GLUG PEOPLE FIRST BEGAN TO GIVE THEIR LIVES TO THE CLIMBING PLAN AND THE LEGEND RAN THAT THE ART WAS OLD AS THE MIND OF MAN AND EVEN THE MOUNTAINS OLD AND HOAR,15.265
168-129246-0025,AND THEY TELL OF A PERFECTLY EASY WAY FOR YESTERDAY'S GLUG IS THE GLUG OF TO DAY AND THEY CLIMB THE TREES WHEN THE THUNDER ROLLS TO SOLEMNLY SALVE THEIR SHOP WORN SOULS FOR THEY FEAR THE COALS THAT THREATEN TO FRIZZLE THEIR SHOP WORN SOULS,15.995
168-129246-0026,THEY CLIMBED THE TREES TIS A BOOTLESS TASK TO SAY SO OVER AGAIN OR ASK THE CAUSE OF IT ALL OR THE REASON WHY THEY NEVER FELT HAPPIER UP ON HIGH FOR JOI ASKED WHY AND JOI WAS A FOOL AND NEVER A GLUG OF THE FINE OLD SCHOOL,15.955
168-129246-0027,AND TREATING FOES WITH THE CALM CONTEMPT OF THE ONE WHO KNOWS AND EVERY SPIDER WHO HEAVES A LINE AND TRUSTS TO HIS LUCK WHEN THE DAY IS FINE,10.665
168-129246-0028,HE KNOWS THE GLUGS QUITE WELL BY SIGHT YOU CAN NEVER MISTAKE THEM HE WILL SAY FOR THEY ALWAYS ACT IN A GLUGLIKE WAY AND THEY CLIMB THE TREES WHEN THE GLASS POINTS FAIR WITH CIRCUMSPECTION AND PROPER CARE,13.185
168-129246-0029,FOR THEY FEAR TO TEAR THE VERY EXPENSIVE CLOTHES THEY WEAR BUT JOI WAS A GLUG WITH A TWISTED MIND OF THE NASTY MEDITATIVE KIND,9.855
168-129246-0030,AND DARED TO MUSE ON THE ACTS OF SPLOSH,2.655
168-129246-0031,WHY CLIMB SAID HE WHEN YOU REACH THE TOP THERE'S NOWHERE TO GO AND YOU HAVE TO STOP UNLESS YOU DROP AND THE HIGHER YOU ARE THE WORSE YOU FLOP AND EVERY CRICKET THAT CHIRPS AT EVE AND SCOFFS AT THE FOLLY OF FOOLS WHO GRIEVE,15.815
168-129246-0032,FOR WHY THEY SAY IN THE LAND OF GOSH THERE IS NO ONE ELSE WHO WILL BOW TO SPLOSH AND THEY CLIMB THE TREES WHEN THE RAIN PELTS DOWN AND FEEDS THE GUTTERS THAT THREAD THE TOWN FOR THEY FEAR TO DROWN WHEN FLOODS ARE FROTHY AND WATERS BROWN,14.95
168-129246-0033,LET'S STAY ON THE GROUND AND KILL KING SPLOSH BUT SPLOSH THE KING,5.145
168-129246-0034,WHO CLIMBED A TREE WHEN THE WEATHER WAS CALM AND THEY HANGED POOR JOI ON A SNUFFLEBUST PALM THEN THEY SANG A PSALM DID THOSE PIOUS GLUGS NEATH THE SNUFFLEBUST PALM AND EVERY BEE THAT KISSES A FLOW'R,14.395
168-129246-0035,AND EVERY BLOSSOM BORN FOR AN HOUR AND EVERY BIRD ON ITS GLADSOME FLIGHT ALL KNOW THE GLUGS QUITE WELL BY SIGHT FOR THEY SAY TIS A SIMPLE TEST WE'VE GOT IF YOU KNOW ONE GLUG WHY YOU KNOW THE LOT,12.365
168-129246-0036,THEN SPLOSH THE KING ROSE UP AND SAID IT'S NOT POLITE BUT HE'S SAFER DEAD AND THERE'S NOT MUCH ROOM IN THE LAND OF GOSH FOR A GLUG NAMED JOI AND A KING CALLED SPLOSH AND EVERY GLUG FLUNG HIGH HIS HAT AND CRIED,13.37
168-129246-0037,WE'RE GLUGS AND YOU CAN'T CHANGE THAT SO THEY CLIMBED THE TREES SINCE THE WEATHER WAS COLD WHILE THE BRAZEN BELL OF THE CITY TOLLED AND TOLLED AND TOLD THE FATE OF A GLUG WHO WAS OVER BOLD,13.59
168-129246-0038,AND EVERY CLOUD THAT SAILS THE BLUE AND EVERY DANCING SUNBEAM TOO AND EVERY SPARKLING DEWDROP BRIGHT ALL KNOW THE GLUGS QUITE WELL BY SIGHT WE TELL SAY THEY,11.465
168-129246-0039,FOR ANY OLD GLUG IS LIKE THE REST AND THEY CLIMB THE TREES WHEN THERE'S WEATHER ABOUT IN A GENERAL WAY AS A CURE FOR GOUT THO SOME FOLKS DOUBT IF THE CLIMBING HABIT IS GOOD FOR GOUT SO JOI WAS HANGED AND HIS RACE WAS RUN,14.94
168-129246-0040,AND THE GLUGS WERE TICKLED WITH WHAT THEY'D DONE AND AFTER THAT IF A DAY SHOULD COME WHEN A GLUG FELT EXTRA SPECIALLY GLUM HE'D CALL HIS CHILDREN AROUND HIS KNEE AND TELL THAT TALE WITH A CHUCKLE OF GLEE AND SHOULD A LITTLE GLUG GIRL OR BOY SEE NAUGHT OF A JOKE IN THE FATE OF JOI,16.525
168-129246-0041,THEN HE'D EMPLOY STERN MEASURES WITH SUCH LITTLE GIRL OR BOY BUT EVERY DAWN THAT PAINTS THE SKY AND EVERY SPLENDID NOONTIDE HIGH ALL KNOW THE GLUGS SO WELL SO WELL TIS AN EASY MATTER AND PLAIN TO TELL,16.22
173-200-0000,EVERY MORNING NOW BROUGHT ITS REGULAR DUTIES SHOPS WERE TO BE VISITED SOME NEW PART OF THE TOWN TO BE LOOKED AT AND THE PUMP ROOM TO BE ATTENDED WHERE THEY PARADED UP AND DOWN FOR AN HOUR,14.73
173-200-0001,LOOKING AT EVERYBODY AND SPEAKING TO NO ONE THE WISH OF A NUMEROUS ACQUAINTANCE IN BATH WAS STILL UPPERMOST WITH MISSUS ALLEN,9.515
173-200-0002,AND SHE REPEATED IT AFTER EVERY FRESH PROOF WHICH EVERY MORNING BROUGHT OF HER KNOWING NOBODY AT ALL THEY MADE THEIR APPEARANCE IN THE LOWER ROOMS AND HERE FORTUNE WAS MORE FAVOURABLE TO OUR HEROINE,15.655
173-200-0003,THE MASTER OF THE CEREMONIES INTRODUCED TO HER A VERY GENTLEMANLIKE YOUNG MAN AS A PARTNER HIS NAME WAS TILNEY HE SEEMED TO BE ABOUT FOUR OR FIVE AND TWENTY,14.16
173-200-0004,WAS RATHER TALL HAD A PLEASING COUNTENANCE A VERY INTELLIGENT AND LIVELY EYE AND IF NOT QUITE HANDSOME WAS VERY NEAR IT HIS ADDRESS WAS GOOD,15.255
173-200-0005,AND CATHERINE FELT HERSELF IN HIGH LUCK THERE WAS LITTLE LEISURE FOR SPEAKING WHILE THEY DANCED BUT WHEN THEY WERE SEATED AT TEA SHE FOUND HIM AS AGREEABLE AS SHE HAD ALREADY GIVEN HIM CREDIT FOR BEING,14.615
173-200-0006,HE TALKED WITH FLUENCY AND SPIRIT AND THERE WAS AN ARCHNESS AND PLEASANTRY IN HIS MANNER WHICH INTERESTED THOUGH IT WAS HARDLY UNDERSTOOD BY HER,11.89
173-200-0007,AFTER CHATTING SOME TIME ON SUCH MATTERS AS NATURALLY AROSE FROM THE OBJECTS AROUND THEM HE SUDDENLY ADDRESSED HER WITH I HAVE HITHERTO BEEN VERY REMISS MADAM,12.47
173-200-0008,IN THE PROPER ATTENTIONS OF A PARTNER HERE I HAVE NOT YET ASKED YOU HOW LONG YOU HAVE BEEN IN BATH WHETHER YOU WERE EVER HERE BEFORE WHETHER YOU HAVE BEEN AT THE UPPER ROOMS THE THEATRE AND THE CONCERT,15.2
173-200-0009,AND HOW YOU LIKE THE PLACE ALTOGETHER I HAVE BEEN VERY NEGLIGENT BUT ARE YOU NOW AT LEISURE TO SATISFY ME IN THESE PARTICULARS IF YOU ARE I WILL BEGIN DIRECTLY,13.77
173-200-0010,YOU NEED NOT GIVE YOURSELF THAT TROUBLE SIR NO TROUBLE I ASSURE YOU MADAM THEN FORMING HIS FEATURES INTO A SET SMILE AND AFFECTEDLY SOFTENING HIS VOICE HE ADDED WITH A SIMPERING AIR,15.58
173-200-0011,ABOUT A WEEK SIR REPLIED CATHERINE TRYING NOT TO LAUGH REALLY WITH AFFECTED ASTONISHMENT WHY SHOULD YOU BE SURPRISED SIR,12.32
173-200-0012,WHY INDEED SAID HE IN HIS NATURAL TONE BUT SOME EMOTION MUST APPEAR TO BE RAISED BY YOUR REPLY AND SURPRISE IS MORE EASILY ASSUMED AND NOT LESS REASONABLE THAN ANY OTHER NOW LET US GO ON,16.2
173-200-0013,NEVER SIR INDEED,4.24
173-200-0014,YES SIR I WAS THERE LAST MONDAY HAVE YOU BEEN TO THE THEATRE YES SIR I WAS AT THE PLAY ON TUESDAY TO THE CONCERT YES SIR,14.645
173-200-0015,YES I LIKE IT VERY WELL NOW I MUST GIVE ONE SMIRK AND THEN WE MAY BE RATIONAL AGAIN CATHERINE TURNED AWAY HER HEAD NOT KNOWING WHETHER SHE MIGHT VENTURE TO LAUGH,15.14
173-200-0016,I SEE WHAT YOU THINK OF ME SAID HE GRAVELY I SHALL MAKE BUT A POOR FIGURE IN YOUR JOURNAL TOMORROW MY JOURNAL YES I KNOW EXACTLY WHAT YOU WILL SAY,15.74
173-200-0017,FRIDAY WENT TO THE LOWER ROOMS WORE MY SPRIGGED MUSLIN ROBE WITH BLUE TRIMMINGS PLAIN BLACK SHOES APPEARED TO MUCH ADVANTAGE,12.57
173-200-0018,BUT WAS STRANGELY HARASSED BY A QUEER HALF WITTED MAN WHO WOULD MAKE ME DANCE WITH HIM AND DISTRESSED ME BY HIS NONSENSE INDEED I SHALL SAY NO SUCH THING,13.76
173-200-0019,IF YOU PLEASE I DANCED WITH A VERY AGREEABLE YOUNG MAN INTRODUCED BY MISTER KING HAD A GREAT DEAL OF CONVERSATION WITH HIM SEEMS A MOST EXTRAORDINARY GENIUS,14.215
173-200-0020,HOPE I MAY KNOW MORE OF HIM THAT MADAM IS WHAT I WISH YOU TO SAY BUT PERHAPS I KEEP NO JOURNAL PERHAPS YOU ARE NOT SITTING IN THIS ROOM AND I AM NOT SITTING BY YOU,15.58
173-200-0021,NOT KEEP A JOURNAL HOW ARE YOUR ABSENT COUSINS TO UNDERSTAND THE TENOUR OF YOUR LIFE IN BATH WITHOUT ONE HOW ARE THE CIVILITIES AND COMPLIMENTS,13.285
173-200-0022,OF EVERY DAY TO BE RELATED AS THEY OUGHT TO BE UNLESS NOTED DOWN EVERY EVENING IN A JOURNAL HOW ARE YOUR VARIOUS DRESSES TO BE REMEMBERED AND THE PARTICULAR STATE OF YOUR COMPLEXION,14.535
173-200-0023,AND CURL OF YOUR HAIR TO BE DESCRIBED IN ALL THEIR DIVERSITIES WITHOUT HAVING CONSTANT RECOURSE TO A JOURNAL MY DEAR MADAM I AM NOT SO IGNORANT OF YOUNG LADIES WAYS AS YOU WISH TO BELIEVE ME,14.93
173-200-0024,IT IS THIS DELIGHTFUL HABIT OF JOURNALING WHICH LARGELY CONTRIBUTES TO FORM THE EASY STYLE OF WRITING FOR WHICH LADIES ARE SO GENERALLY CELEBRATED,10.62
173-200-0025,EVERYBODY ALLOWS THAT THE TALENT OF WRITING AGREEABLE LETTERS IS PECULIARLY FEMALE NATURE MAY HAVE DONE SOMETHING BUT I AM SURE IT MUST BE ESSENTIALLY ASSISTED BY THE PRACTICE OF KEEPING A JOURNAL,15.58
173-200-0026,SAID CATHERINE DOUBTINGLY WHETHER LADIES DO WRITE SO MUCH BETTER LETTERS THAN GENTLEMEN THAT IS I SHOULD NOT THINK THE SUPERIORITY WAS ALWAYS ON OUR SIDE,11.31
173-200-0027,IT APPEARS TO ME THAT THE USUAL STYLE OF LETTER WRITING AMONG WOMEN IS FAULTLESS EXCEPT IN THREE PARTICULARS AND WHAT ARE THEY A GENERAL DEFICIENCY OF SUBJECT,14.23
173-200-0028,A TOTAL INATTENTION TO STOPS AND A VERY FREQUENT IGNORANCE OF GRAMMAR UPON MY WORD I NEED NOT HAVE BEEN AFRAID OF DISCLAIMING THE COMPLIMENT YOU DO NOT THINK TOO HIGHLY OF US IN THAT WAY,15.365
173-200-0029,I SHOULD NO MORE LAY IT DOWN AS A GENERAL RULE THAT WOMEN WRITE BETTER LETTERS THAN MEN THAN THAT THEY SING BETTER DUETS OR DRAW BETTER LANDSCAPES IN EVERY POWER OF WHICH TASTE IS THE FOUNDATION,13.37
173-200-0030,EXCELLENCE IS PRETTY FAIRLY DIVIDED BETWEEN THE SEXES THEY WERE INTERRUPTED BY MISSUS ALLEN,7.33
173-200-0031,I AM AFRAID IT HAS TORN A HOLE ALREADY I SHALL BE QUITE SORRY IF IT HAS FOR THIS IS A FAVOURITE GOWN THOUGH IT COST BUT NINE SHILLINGS A YARD THAT IS EXACTLY WHAT I SHOULD HAVE GUESSED IT MADAM,14.955
173-200-0032,SAID MISTER TILNEY LOOKING AT THE MUSLIN,3.06
173-200-0033,PARTICULARLY WELL I ALWAYS BUY MY OWN CRAVATS AND AM ALLOWED TO BE AN EXCELLENT JUDGE AND MY SISTER HAS OFTEN TRUSTED ME IN THE CHOICE OF A GOWN,13.4699375
173-200-0034,I BOUGHT ONE FOR HER THE OTHER DAY AND IT WAS PRONOUNCED TO BE A PRODIGIOUS BARGAIN BY EVERY LADY WHO SAW IT I GAVE BUT FIVE SHILLINGS A YARD FOR IT AND A TRUE INDIAN MUSLIN,14.07
173-200-0035,HOW CAN YOU SAID CATHERINE LAUGHING BE SO SHE HAD ALMOST SAID STRANGE,7.25
173-200-0036,REPLIED MISSUS ALLEN AND SO I TOLD MISS MORLAND WHEN SHE BOUGHT IT BUT THEN YOU KNOW MADAM MUSLIN ALWAYS TURNS TO SOME ACCOUNT OR OTHER MISS MORLAND WILL GET ENOUGH OUT OF IT FOR A HANDKERCHIEF,16.38
